path,label,class
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1288.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2736.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1908.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1296.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2867.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2829.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_761.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1543.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2353.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1564.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_811.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3589.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2193.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1116.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1090.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1910.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3326.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2972.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3424.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3383.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2065.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1874.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_377.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_16.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3699.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3638.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1791.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1447.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3447.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1504.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3724.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_340.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3405.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3036.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2841.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3433.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_878.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2241.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3498.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3313.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_774.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2253.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2831.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3467.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1387.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2906.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1461.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_147.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_845.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1955.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1459.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2595.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2386.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1021.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2061.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2570.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2564.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3759.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1109.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3049.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3707.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3197.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2186.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2169.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3346.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1671.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2017.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3757.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1564.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3229.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2684.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_918.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_927.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_498.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_192.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1895.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1037.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3072.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1370.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1647.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3646.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3220.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2723.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1527.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3600.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1364.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3752.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2855.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3049.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1208.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2542.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3623.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3606.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1865.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1657.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1913.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1217.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1137.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2050.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1167.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2851.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1823.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1953.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3489.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1801.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2027.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_692.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3216.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2207.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1186.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2743.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2054.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_601.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1622.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1697.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_347.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1857.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3129.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2375.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2052.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1011.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1219.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1144.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1300.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1950.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2160.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2526.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2751.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1338.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1502.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1756.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2797.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3412.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2238.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2111.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3435.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1420.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1030.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_312.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1687.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_320.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2426.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2971.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_996.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3074.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_150.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3794.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3182.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2037.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1501.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2224.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_702.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1931.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_659.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1190.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_372.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_430.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2910.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1800.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3717.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1669.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1784.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_804.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1177.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2834.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1347.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3091.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2451.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1141.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_705.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2291.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3080.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2936.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3406.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1174.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2609.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2895.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1855.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2425.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2203.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2999.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2019.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1115.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3081.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2431.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_523.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2919.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1274.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_939.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1927.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3269.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2185.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_559.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_566.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3656.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2299.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2825.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2805.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1871.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2971.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2704.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2607.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_369.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1001.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2835.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1437.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1915.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2592.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3345.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1325.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_717.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3649.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2992.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2415.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1319.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2109.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_353.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_220.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1513.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2737.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_723.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_467.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2705.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1806.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1916.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2455.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3187.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3069.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2810.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_145.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1869.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3114.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_606.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3230.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3162.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3781.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3143.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_650.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2820.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1629.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3575.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2605.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1051.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2622.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_146.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3087.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2360.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2400.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2569.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2015.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2053.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1472.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3005.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3608.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3583.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1730.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_117.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2325.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_684.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2015.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_614.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3039.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_844.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1757.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2048.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1115.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2819.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2854.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_280.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1010.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2401.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2485.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_1118.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_351.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_2928.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2472.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1280.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1383.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_884.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1986.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2385.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_3146.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3095.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_1354.jpg,0,with_mask
/Users/usualcarl/Desktop/face_mask_detection/data/without_mask/without_mask_2488.jpg,1,without_mask
/Users/usualcarl/Desktop/face_mask_detection/data/with_mask/with_mask_3063.jpg,0,with_mask
